permitnumber,address,typeofwork,approvedscopeofwork,permitissuedate,lng,lat
RP-2021-010234,6210 CALLOWHILL ST,Addition and/or Alteration,"Interior renovation with new kitchen cabinets, replace two interior doors, plaster wall repair for painting, refinish hardwood floors and renovate two bathrooms.",2021-07-09 04:00:00+00,-75.24387927965103,39.968454120823054
PP-2020-005927,1818 DALY ST,Alterations,"Run new PVC main to put up powder room, kitchen, laundry sink, hose bib and full bath. PPC 2018",2020-07-24 04:00:00+00,-75.1771407799787,39.92313378136065
PP-2023-014345,254 S 23RD ST,New Construction or Additions,All new interior plumbing with 10 fixtures for rear unit,2023-10-24 04:00:00+00,-75.17914922972943,39.9495079711644
PP-2022-008945,1307 GERMANTOWN AVE,New Construction or Additions,"Installation of 5"" curb trap, FAI, 1"" water service, main drain. 
Installation of pvc drains, and pex water lines for 
4 full bathrooms, 2 kitchens and 2 water heaters
For a two family dwelling AS PER PPC 2018",2022-06-10 04:00:00+00,-75.14088646947826,39.971671671221934
PP-2021-023265,2001 BEACH ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-019050,2024-06-18 04:00:00+00,-75.11693210992816,39.971272101012175
EP-2025-005531,1726 MCCLELLAN ST,Addition and/or Alteration,"Install 100 amp service, replace outlets, switches and lights, install outlet in living room dinning room and back bedrooms
All Wires Are Fished",2025-06-10 04:00:00+00,-75.17465222974212,39.92822487130676
EP-2021-009731,5835 BEAUMONT ST,Addition and/or Alteration,"Install 200 amp service with 100 amp panel in each apt. install outlets, switches, lights, GFI's, smokes and carbons in each unit as per 2014 nec",2021-09-02 04:00:00+00,-75.23272636989837,39.93802989126325
PP-2025-016166,6438 LIMEKILN PIKE,EZ Bathroom & Kitchen Remodel,Replace existing bathtub/shower with a partial walk-in shower. Replace existing toilet with an ADA-compliant toilet.,2025-12-23 05:00:00+00,-75.15317977047056,40.052678051381726
EP-2021-010666,2636 N 24TH ST,Addition and/or Alteration,"Install 200 amp service, Install outlets, switches, lights, gfi's, smokes and carbons as per 2014 nec",2021-09-23 04:00:00+00,-75.1709912600467,39.995559800537166
EP-2024-010668,741 LOCUST AVE,Addition and/or Alteration,"Install 100 Amp service, replace outlets, switches and lights, install 1 outlet in Dinning Room, living room and bedrooms
All Wires Are fished",2024-11-13 05:00:00+00,-75.16326905002346,40.04388407091517
PP-2021-021875,15017 MILFORD ST,Alterations,Repairing water service PPC 2018,2021-11-17 05:00:00+00,-74.9929846198669,40.12006440075361
EP-2025-006073,7901 CAESAR PL,Addition and/or Alteration,Electrical Permit for combo RP-2025-003464,2025-12-29 05:00:00+00,-75.24845410992224,39.90398880127697
MP-2023-000064,2001 RICHMOND ST,New Construction,Mechanical / Fuel Gas Permit for combo RP-2022-009149,2024-11-07 05:00:00+00,-75.12027705007287,39.969617450796896
MP-2020-004098,1941 CHRISTIAN ST,New Construction,"EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES- For the installation of New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards.  Deviations from these standards require submission of construction and site plans. *ROOFTOP UNITS PERMITTED IF INCLUDED IN APPROVED BUILDING PLANS*  Install (2) 96% Efficiency 60,000 BTU Furnace with ductwork,(20) registers, grilles, and diffusers. Install (1) 3 Ton 16 Seer A/C Condenser & (1) 2.5 Ton 16 Seer A/C Condenser. Condensers located on the roof as per approved architectural plans. All work to comply with EZ Standards. (Single Family Dwelling) Permit# 1042143",2020-11-02 05:00:00+00,-75.17554174957742,39.94134591122295
MP-2020-004089,1941 CHRISTIAN ST,New Construction,"Install (2) 96% Efficiency 60,000 BTU Furnace with ductwork(20) registers, grilles, and diffusers. Install (1) 3 Ton 16 Seer A/C Condenser & (1) 2.5 Ton 16 Seer A/C Condenser. Condensers located on the roof as per approved architectural plans-BP#1042144. All work to comply with EZ Standards.",2020-11-02 05:00:00+00,-75.17554174957742,39.94134591122295
MP-2021-006043,2431 E FIRTH ST,Addition and/or Alterations,"Install (1) 92% Efficiency 60,000 BTU Furnace with ductwork, registers, grilles, and diffusers. Install (1) 3 Ton 13 Seer A/C Condenser as per EZ standard.",2021-09-27 04:00:00+00,-75.1210904000819,39.97923559108606
MP-2020-005737,2001 BEACH ST,New Construction,ERECTION OF AN ATTACHED STRUCTURE FOR USE AS SINGLE FAMILY HOUSEHOLD LIVING. SHEETING AND SHORING AS PRESCRIBED IN GEO TECH REPORT. SEPARATE PERMITS REQUIRED FOR  SPRINKLER ( MINIMUM 13D) WORK. (UNDERPINNNING IS NOT PART OF THIS PERMIT). ENERGY CODE COMPLIANCE IN ACCORDANCE WITH 2018 IECC. PRIOR TO ISSUANCE OF C.O SUBMITTAL OF AIR BARRIER CHECKLIST AND ENVELOPE TESTING CERTIFICATE IS REQUIRED. BOTH TO BE COMPLETED BY AN APPROVED PARTY.  'TYPE D' CONFIGURATION BASED ON THE MASTER PERMIT APPROVAL DOCUMENTS.,2021-12-15 05:00:00+00,-75.11693210992816,39.971272101012175
MP-2023-000463,1424 PEMBERTON ST,New Construction,Mechanical / Fuel Gas Permit for combo RP-2022-014065,2023-10-06 04:00:00+00,-75.16704399971164,39.94233222084184
PP-2021-015533,2958 WEIKEL ST,Alterations,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2021-09-01 04:00:00+00,-75.11330175953859,39.98727340052527
EP-2025-003382,161 W ALLEGHENY AVE,Addition and/or Alteration,"Will replace all light fixtures located in 1st floor.
Will replace all light fixtures located in 2nd floor.
Will replace all light fixtures located in 3rd floor.
Will replace kitchen circuits.",2025-04-14 04:00:00+00,-75.13152609003144,39.999748210795325
EP-2024-011534,161 W ALLEGHENY AVE,Addition and/or Alteration,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2024-12-02 05:00:00+00,-75.13152609003144,39.999748210795325
PP-2022-012384,1134 S ALDER ST,Alterations,"REPAIR/REPLACE CT, FAI",2022-08-23 04:00:00+00,-75.1608002101534,39.936086261100584
EP-2025-009586,3500 BLEIGH AVE,Addition and/or Alteration,"Will install circuits for general purpose use lights and receptacles in 3rd floor.
Will install dedicated for the GFCI in 3rd floor bathroom.
Will install single pole, three way switches, tamper resistant outlets and covers in 3rd floor.",2025-10-06 04:00:00+00,-75.03935956952823,40.03911444053434
PP-2022-005924,1836 S CONESTOGA ST,Alterations,Plumbing Permit (Interior) for combo RP-2022-004280,2022-04-14 04:00:00+00,-75.21912456003835,39.93497979081906
PP-2023-005125,4938 N HUTCHINSON ST,Alterations,Replace bathtub with walk-in shower ,2023-04-21 04:00:00+00,-75.13952838045647,40.02760173104742
PP-2025-006506,102 N 61ST ST,Alterations,Plumbing Permit (Interior) for combo RP-2025-005126,2025-05-20 04:00:00+00,-75.24262017032162,39.96394704063071
MP-2020-002458,5209 CHANCELLOR ST,Addition and/or Alterations,"EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES - For the installation if New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards.  Deviations from these standards require submission of construction and site plans.",2020-07-22 04:00:00+00,-75.22598859992416,39.956564480804616
RP-2021-010300,2331 S CHADWICK ST,Addition and/or Alteration,"EZ PERMIT STANDARDS ALTERATIONS - For alterations to an Existing One Family Dwelling as per attached standard. Deviations from this standard will result in permit revocation and require submission of construction plans. Structural alteration or repair is expressly prohibited under this permit. Prohibited structural work any modifications to exterior walls, party walls, floor/roof framing or foundations, including underpinning, excavation, and removal of foundation slab. WORK IN THE BASEMENT OR CELLAR IS NOT INCLUDED ON THE EZ ALT PERMIT. Separate permits required for Mechanical, Electric and Plumbing. Patch up GWB - gypsum wall board, install new flooring, install kitchen cabinets, counter top, backsplash.",2021-07-13 04:00:00+00,-75.17452675985827,39.921732180837154
EP-2021-002057,2915 WESTMONT ST,Addition and/or Alteration,Install hard wired smoke/carbon detectors throughout unit using fishing method.  Repair/replace defective wiring and replace existing fixtures and devices throughout where needed.  Install new 100 amp service panel,2021-03-10 05:00:00+00,-75.18089879999975,39.988730450857
RP-2020-011732,937 CANTRELL ST,Addition and/or Alteration,"REMODELING NOTES NOTE NUMBER NOTE TEXT REMOVE EFFLORESENCE & PARGE STONE FON WALL AS INEEDED USE P.T BOTTOM PLATE PAINT 2X STAIR FRAMING W MOISTURE RESISTANT PAINT REPLACE VINYL WINDOWS NO STRUCTURAL ALTERATIONS REPLACE NEW EXTERIOR DOOR.  NO STRUCTURAL ALTERATIONS NEW LAMINATE FLOORING EXISTING JOIST TO REMAIN.  NO STRUCTURAL ALTERATIONS NEW CERAMIC TILE FLOORING EXISTING JOIST TO REMAIN NO STRUCTURAL ALTERATIONS SOLID WOOD DOORS WITH SELF CLOSING HÌNGES

interior renovations as per plan.",2020-10-18 04:00:00+00,-75.16238240982526,39.923079480986516
MP-2025-001496,2428 S SARTAIN ST,Addition and/or Alterations,"EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES- For the installation of New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards.  Deviations from these standards require submission of construction and site plans. 

Installation of 40,000 BTU 90% furnace and 2 ton A/C condenser. Installation of related supply and return duct. ",2025-03-11 04:00:00+00,-75.16657734960157,39.919453360859144
RP-2020-016051,2527 NICHOLAS ST,New Construction,"FOR THE ERECTION OF AN ATTACHED THREE (3) STORY WOOD-FRAMED STRUCTURE OF TYPE VB CONSTRUCTION WITH CELLAR, ROOF DECK, AND ROOF DECK ACCESS STRUCTURE FOR USE AS A SINGLE-FAMILY DWELLING. BUILDING TO BE FULLY SPRINKLERED WITH A MINIMUM OF A NFPA 13D AUTOMATIC SPRINKLER SYSTEM. SEPARATE PERMITS REQUIRED FOR ELECTRICAL, MECHANICAL, PLUMBING, AND FIRE SUPPRESSION WORK. ENERGY CODE COMPLIANCE IN ACCORDANCE WITH 2015 IECC. PRIOR TO ISSUANCE OF C.O., SUBMITTAL OF AIR BARRIER CHECKLIST AND ENVELOPE TESTING CERTIFICATE IS REQUIRED. BOTH TO BE COMPLETED BY AN APPROVED PARTY. PROTECTION OF PEDESTRIANS, PUBLIC RIGHT-OF-WAY, AND ADJACENT PROPERTIES REQUIRED AT ALL TIMES.",2021-05-20 04:00:00+00,-75.17664622992149,39.980738030885114
PP-2022-007264,1526 N ALLISON ST,Alterations,REPAIR/RELACE main drain ,2022-05-16 04:00:00+00,-75.2328484703444,39.975803141176414
PP-2024-014202,8305 RODNEY ST,Alterations,Replace curb trap & fai ,2024-10-14 04:00:00+00,-75.17959104037382,40.07172037072729
PP-2023-004557,915 TREE ST,Alterations,REPAIR/REPLACE CT & FAI,2023-04-06 04:00:00+00,-75.16210094038595,39.9217996111476
1045816,4130 OGDEN ST,New Construction,sfd) hvac central air 3ton unit 15 registers.,2020-01-31 14:08:00+00,-75.20766556948078,39.96890489068512
MP-2023-002601,621 N 63RD ST,Addition and/or Alterations,"EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES - For the installation of New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards. Deviations from these standards require submission of construction and site plans. 

Air Masters HVAC will install new gas furnace 80,000 BTU 90%, 3 ton ac condenser, new duct work, & 9 diffusers. Condenser located in back yard.",2023-06-25 04:00:00+00,-75.24469804021385,39.9727633806689
MP-2023-002565,1513-17 PINE ST,New Construction,Mechanical / Fuel Gas Permit for combo RP-2023-004367,2023-09-12 04:00:00+00,-75.16741764959674,39.94608256053223
ZP-2024-001228,443 W ABBOTTSFORD AVE,"New construction, addition, GFA change",For the partial demolition of the existing structure at the rear ground level and for the erection of an addition at the first floor front. Size and location sper plans.,2024-02-25 22:39:29+00,-75.16980329947866,40.020800420572336
1053166,2630 ANNIN ST,New Construction,"EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES- For the installation if New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards. Deviations from these standards require submission of construction and site plans.(NO PENERTATION OF RATED ASSEMBLIES- UNITS TO BE SELF CONTAINED)",2020-02-27 13:44:00+00,-75.187930730236,39.93906270085757
PP-2022-011121,3451 SUNNYSIDE AVE,Alterations,Replace under floor plumbing for kitchen sink.,2022-07-28 04:00:00+00,-75.18891764968977,40.01248119097849
RP-2021-003564,2209 BAINBRIDGE ST,Addition and/or Alteration,"Scope of work:
ALL INTERIOR WORK

1st Floor-
1)Remove damaged plaster wall in entryway and replace with 1/2 sheet rock.
2)Move Heat and air conditioner ducts from wall registers to floor registers",2021-03-26 04:00:00+00,-75.17909256029037,39.944603450531794
PP-2022-018264,615 WYNNEWOOD RD,Alterations,"Replace exterior curb trap and fresh air inlet per 2018 Philadelphia Plumbing Code.  ALL EXCAVATIONS AND PLUMBING TRENCHES IN EXCESS OF 5' IN DEPTH MUST HAVE APPR'D SHORING IN PLACE AT THE TIME OF INSPECTION
",2022-12-20 05:00:00+00,-75.24584084009898,39.97268266131638
MP-2020-004227,411 SALMON ST,New Construction,Install one 3.5 heat pump in rear yard and 3.5 ton air handler with new duct works AS PER EZ HVAC STANDARD,2020-09-29 04:00:00+00,-75.12917607055141,39.96889437101323
PP-2020-006336,5620 HOUGHTON ST,New Construction or Additions,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2020-10-19 04:00:00+00,-75.20713032004038,40.027182340738094
PP-2024-014419,4705 SHELDON ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2024-005013,2025-12-16 05:00:00+00,,
PP-2025-007502,2118 BELLMORE ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2025-003381,2025-09-22 04:00:00+00,-75.11480942055455,39.98890378069496
RP-2022-005960,1615 S NEWKIRK ST,Addition and/or Alteration,"*This permit is to comply with case violations on CF-2022-012185 for interior alterations installed exceeding the permit or without permits. Mechanical, Electric and Plumbing alterations installed require separate permits to comply.* For a Single-Family household living. As per plans.
**Contractor has a NOTARIZED LETTER WITH NO EMPLOYEES, SOLE WORKER**
",2022-09-01 04:00:00+00,-75.19171874041585,39.93311281060493
RP-2021-007559,231 SHURS LN,New Construction,"FOR THE CONSTRUCTION OF A SEMI-DETACHED STRUCTURE WITH ROOF DECK ACCESSED BY A ROOF DECK ACCESS STRUCTURE AND 
4th FLOOR FRONT BALCONY . FOR A  SINGLE- FAMILY HOUSEHOLD LIVING WITH ONE (1) ACCESSORY OFF-STREET PARKING SPACE.  AS PER PLANS.  
*************************NO UNDERPINNING ON THIS APPLICATION. SEPARATE PERMITS ARE REQUIRED FOR PLUMBING, MECH. OR ELECTRICAL WORK.***********

",2021-09-17 04:00:00+00,-75.21430903055597,40.02430948065437
MP-2025-001915,1115 FITZGERALD ST,Addition and/or Alterations,"EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES- For the installation of New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards.  Deviations from these standards require submission of construction and site plans. 

Install new ductwork throughout property 
Install new 40,000 btu gas furnace 
Install new 2 ton coil and 2 ton condenser ",2025-03-31 04:00:00+00,-75.16563803963362,39.92058477129483
