permitnumber,address,typeofwork,approvedscopeofwork,permitissuedate,lng,lat
ZP-2021-002940,2511 E FIRTH ST,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED STRUCTURE  WITH CELLAR AND AN ACCESSORY ROOF DECK (FOR RESIDENTIAL USE ONLY) WITH
ROOF ACCESS STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION / PLAN. ",2020-12-09 05:00:00+00,-75.12047246002072,39.978473011208145
PP-2024-014237,2538 E MADISON ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2024-009386,2025-03-06 05:00:00+00,-75.10332628026549,39.986928180822595
PP-2021-022229,1352 S HOLLYWOOD ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2021-013986,2024-01-16 05:00:00+00,-75.19297765987842,39.93625889069536
PP-2022-009717,1810 E MOYAMENSING AVE,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2021-011330,2024-12-17 05:00:00+00,-75.15196772022617,39.925546931018324
ZP-2022-009606,1122 E RITTENHOUSE ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ADDITION AT THE REAR. SIZE AND LOCATION AS SHOWN IN APPLICATION/PLANS.,2022-10-17 19:04:04+00,-75.16155611023756,40.05134362071582
PP-2023-012212,334 CARSON ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2023-006270,2024-08-13 04:00:00+00,-75.22246343950128,40.02965870118556
PP-2022-017994,1429 S HOWARD ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2021-018336,2023-09-15 04:00:00+00,-75.14702153040132,39.92936157075377
PP-2022-015627,2223 OAKFORD ST,New Construction or Additions,Plumbing Permit for combo RP-2022-015268,2022-12-14 05:00:00+00,-75.18107093942565,39.93718150077785
PP-2021-006594,2056 E FLETCHER ST,New Construction or Additions,for the erection of an attached structure ( details as shown on the plan) Building height not to exceed 38 feet.,2024-01-24 05:00:00+00,-75.1308931697385,39.98193069062568
PP-2023-006221,550 N 54TH ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2022-012497,2024-01-10 05:00:00+00,-75.22860779039179,39.96896484137942
PP-2023-003333,2621 E BOSTON ST,New Construction or Additions,"Install 6 lavs, 5 shower/tubs, 2 kitchen sinks, 2 hot water tanks, 2 roof drains, 2 water closets , 2 sump pump",2023-03-17 04:00:00+00,-75.12181299044178,39.976792160715284
PP-2021-002400,1543 S BAMBREY ST,New Construction or Additions,INSTALLATION OF ONE-INCH WATER DISTRIBUTION IN ACCORDANCE WITH 2018 PPC. ,2021-06-28 04:00:00+00,-75.18742834952593,39.93321799096246
PP-2021-010074,2509 E LETTERLY ST,New Construction or Additions,"FOR THE CONSTRUCTION OF AN ATTACHED STRUCTURE WITH CELLAR AND ROOF DECK ACCESSED BY A ROOF DECK ACCESS STRUCTURE AND A SUN DECK ON REAR FIRST FLOOR LEVEL.   FOR A SINGLE FAMILY HOUSEHOLD LIVING WITH ONE (1) ACCESSORY INTERIOR PARKING SPACES ACCESS FROM REAR SHARED DRIVEWAY.  AS PER PLANS.  **********************NO UNDERPINNING ON THIS APPLICATION FOR PARCEL ""H"". SEPARATE PERMITS ARE REQUIRED FOR PLUMBING, MECH., OR ELECTRICIAL WORK. **************************************************
***************AS PER PLUMBING CODE.",2022-08-08 04:00:00+00,-75.12176502056538,39.97797173089866
ZP-2021-015195,2029 WILDER ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH ROOF DECK AND ROOF DECK ACCESS STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLAN. ,2022-01-19 12:44:09+00,-75.17838657946339,39.93358970048683
ZP-2020-001287,2662 BRADDOCK ST,"New construction, addition, GFA change",Proposing interior alterations and adding additional walls and a 3rd floor addition to an existing 2 story single family dwelling with pilot house and roof deck ,2020-05-27 16:48:18+00,-75.12384572975148,39.98719808062557
PP-2020-004085,2316 MASCHER ST,New Construction or Additions,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2020-07-21 04:00:00+00,-75.13427843969266,39.98558711136567
PP-2025-001468,2513 N 12TH ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2024-009815,2025-02-05 05:00:00+00,-75.15119570009487,39.990690790620604
PP-2024-015924,927 EDGLEY ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2024-011607,2024-12-12 05:00:00+00,-75.14892350013719,39.984664530762714
PP-2024-012263,3027 MARTHA ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2024-007632,2025-02-19 05:00:00+00,-75.11284590029445,39.98932925099506
PP-2021-020842,2201 WASHINGTON AVE,New Construction or Additions,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2021-11-23 05:00:00+00,-75.18030668985635,39.939729260771145
ZP-2021-013976,8417 CHIPPEWA RD,"New construction, addition, GFA change",FOR ERECTION OF ONE (1) NEW DETACHED STRUCTURE ON THE SAME LOT WITH ONE ANOTHER EXISTING DETACHED STRUCTURE USE AS SINGLE-FAMILY DWELLING AS PREVIOUSLY APPROVED. SIZE AND LOCATION AS SHOWN ON THE APPLICATION / PLAN.,2022-11-02 04:00:00+00,-75.22595590952703,40.064211061201924
PP-2020-000818,417 E WISTER ST,New Construction or Additions,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2020-04-13 04:00:00+00,-75.16010114976471,40.03534739088301
PP-2020-000854,417 E WISTER ST,New Construction or Additions,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2020-04-14 04:00:00+00,-75.16010114976471,40.03534739088301
PP-2024-004393,4050 CONSHOHOCKEN AVE,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2024-002826,2025-06-10 04:00:00+00,-75.21287778965673,40.001192930634005
PP-2024-004031,4050 CONSHOHOCKEN AVE,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2024-002632,2024-11-21 05:00:00+00,-75.21287778965673,40.001192930634005
PP-2024-015818,2001 RICHMOND ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2024-011929,2025-07-17 04:00:00+00,-75.12027705007287,39.969617450796896
PP-2023-002979,2041 N RANDOLPH ST,New Construction or Additions,"Installation of 2-1"" water services ,curb trap , fresh air inlet and cast iron house drain",2023-03-07 05:00:00+00,-75.14297419992512,39.982535951125485
PP-2020-009838,2135 BELLMORE ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2020-010847,2022-04-19 04:00:00+00,-75.11437791955159,39.98874665076059
PP-2021-000475,1316 E PASSYUNK AVE,New Construction or Additions,"INTERIOR/EXTERIOR PLUMBING
PEX AND PVC THROUGHOUT
1"" DOMESTIC WATER SERVICE, MAIN DRAINS AND CURB TRAPS
6 WATER CLOSETS; 6 LAVS; 2 BATHTUBS; 3 SHOWERS; 2 KITCHEN SINKS; 2 WASHER BOXES; 2 HOT WATER HEATERS PPC 2018",2021-01-25 05:00:00+00,-75.16013337968779,39.932889081322905
ZP-2022-012463,442 W QUEEN LN,"New construction, addition, GFA change",FOR THE ERECTION OF A SEMI-DETACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLANS.,2023-07-26 04:00:00+00,-75.1760861396442,40.02422678132746
ZP-2020-009715,2720 OAKFORD ST,"New construction, addition, GFA change",FOR THE ERECTION OF A ATTACHED STRUCTURE WITH CELLAR. SIZE AND LOCATION AS SHOWN IN THE APPLICATION / PLAN. (AKA PARCEL O) ,2021-10-18 17:43:36+00,-75.18930961967956,39.93794387057046
ZP-2023-013920,328 E RITTENHOUSE ST,"New construction, addition, GFA change",FOR DEMOLITION OF EXISTING TWO STORY STRUCTURE AT THE REAR. SIZE AND LOCATION AS SHOWN IN PLAN. ,2024-01-02 18:37:53+00,-75.17249331054037,40.04068403104126
PP-2024-015626,520 S 17TH ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2024-009906,2025-01-03 05:00:00+00,-75.17042805020945,39.94471970052987
PP-2023-010454,2302 SHARSWOOD ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2023-004852,2024-09-23 04:00:00+00,-75.17419729989383,39.97698324055325
ZP-2021-004773,2405 MILANO DR,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED BUILDING WITH ONE INTERIOR PARKING SPACE ACCESSED FROM A PRIVATE DRIVEWAY. AND REAR ROOF DECK AND REAR DECK. SIZE AND LOCATION AS SHOWN ON THE PLANS.,2021-10-04 13:32:32+00,-75.1907472500198,39.90846716077182
ZP-2023-008192,2005 KATER ST,"New construction, addition, GFA change",For the erection of a third-floor addition to an existing single family attached structure.,2023-08-28 20:16:33+00,-75.17537114001661,39.94450244064665
ZP-2023-003898,4810 CHESTER AVE,"New construction, addition, GFA change",For the erection of a rear deck and balcony addition and for the erection of a rear detached garage to an existing single family semi-detached structure (size and location as shown on plan).,2023-06-06 20:47:15+00,-75.21571126971186,39.94437577125968
1046722,1234 S 18TH ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ADDITION ABOVE AN EXISTING ATTACHED STRUCTURE  WITH ROOF DECK ACCESSED BY A ROOF DECK ACCESS STRUCTURE. SIZE AND LOCATION AS PER PLANS.FOR A SINGLE FAMILY HOUSEHOLD LIVING.,2020-06-25 22:08:03+00,-75.17400168980001,39.93567653050782
ZP-2020-001403,2028 PEMBERTON ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE TO INCLUDE A ROOFDECK AND PILOT HOUSE FOR THE USE OF A SINGLE HOUSEHOLD LIVING UNIT. SIZE AND LOCATION AS PER PLANS.,2020-06-08 13:47:49+00,-75.1762600896185,39.94348261132339
ZP-2020-000121,1414 S CLARION ST,"New construction, addition, GFA change","FOR THE ERECTION OF A THIRD FLOOR ADDITION AND PILOTHOUSE (HEIGHT NTE 10 FEET; AREA NTE 125 SF; FOR ACCESS STAIRS ONLY) TO  ACCESS ROOF DECK OF AN EXISTING SINGLE-FAMILY DWELLING. SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLANS.",2020-04-30 12:55:40+00,-75.16653325004664,39.93225582136929
ZP-2020-005168,2523 N HANCOCK ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH CELLAR AND AN ACCESSORY ROOF DECK (FOR RESIDENTIAL USE ONLY) WITH ROOF ACCESS STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION / PLAN. ,2020-10-13 18:01:35+00,-75.1341506697076,39.98881617088516
ZP-2022-004688,3725 LANCASTER AVE,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH ROOF DECK ACCESSED BY A ROOF DECK ACCESS STRUCTURE; FOR USE AS SINGLE (1) FAMILY HOUSEHOLD LIVING; SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLAN.",2022-05-06 14:54:40+00,-75.196116339655,39.96017411058235
ZP-2020-001878,519 S 24TH ST,"New construction, addition, GFA change",ONE STORY POWDER ROOM ADDITION TO THREE STORY SINGLE FAMILY ATTACHED DWELLING.,2020-06-11 18:34:19+00,-75.18044043983593,39.945841530776605
ZP-2021-004046,2325 PALETHORP ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH ROOF DECK AND ROOF DECK ACCESS STRUCTURE. SIZE AND LOCATION AS SHOWN ON PLANS.,2021-04-30 14:56:31+00,-75.135394090219,39.985812490636896
ZP-2020-002181,204 CARPENTER ST,"New construction, addition, GFA change",Increase roof height and erection of a rooftop deck accessed by the third floor.,2020-09-03 16:21:58+00,-75.1481160497047,39.934778920599506
ZP-2023-003878,414 S 23RD ST,"New construction, addition, GFA change","FOR THE ERECTION OF A ONE STORY REAR ADDITION WITH ACCESSORY ROOF DECK ABOVE NEW ADDITION ACCESS FROM REAR SECOND FLOOR, ALL AS PART OF AN ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION / PLAN. ",2023-10-11 04:00:00+00,-75.17962231957962,39.94678307089925
PP-2022-011415,2049 E LETTERLY ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2022-001211,2023-01-26 05:00:00+00,-75.12718740966523,39.98406196077685
PP-2020-013866,2500 E TIOGA ST,New Construction or Additions,FOR THE ERECTION OF AN ATTACHED STRUCTURE FOR USE AS TWO (2) FAMILY HOUSEHOLD LIVING. BUILDING TO BE SPRINKERED IN ACCORDANCE WITH MINIMUM 13D SYSTEM.  PRIOR TO ISSUANCE OF C.O SUBMITTAL OF AIR BARRIER CHECKLIST AND ENVELOPE TESTING CERTIFICATE IS REQUIRED. BOTH TO BE COMPLETED BY AN APPROVED PARTY.TOWNHOUSE #23- TYPE 2,2021-01-21 05:00:00+00,-75.09823219002979,39.990061931241826
PP-2021-020987,3438 MESSINA WAY,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-013434,2023-05-30 04:00:00+00,-75.19119665031755,39.908359710678056
PP-2023-009005,3428 MESSINA WAY,New Construction or Additions,INSTALL INTERIOR PLUMBING TO 14 FIXTURES,2023-07-11 04:00:00+00,-75.19112413978175,39.908697450864494
ZP-2025-007954,1614 S 10TH ST,"New construction, addition, GFA change",FOR THE DEMOLITION OF REAR ONE (1) STORY STRUCTURE TO AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS PER PLANS.,2025-08-14 14:15:44+00,-75.16191751978945,39.92910873134498
ZP-2022-010986,1930 S 2ND ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ADDITION AT THE REAR OF AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLANS.,2022-10-11 16:03:21+00,-75.1497930301507,39.92351861124574
PP-2022-004363,1546 N DARIEN ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-018352,2023-10-05 04:00:00+00,-75.14946584969827,39.97568352049006
ZP-2025-004856,246 S SAINT BERNARD ST,"New construction, addition, GFA change",For the addition an exterior deck at the rear of an existing attached structure.,2025-05-28 12:48:55+00,-75.2211690104065,39.95472661111657
PP-2021-012961,2224 KIMBALL ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-000994,2023-09-18 04:00:00+00,-75.18054765942827,39.94028721102837
PP-2021-024396,760 N DEKALB ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2021-012102,2023-08-23 04:00:00+00,-75.19760642019605,39.96743205100995
PP-2021-020315,4545 BELGRADE ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-014130,2022-04-05 04:00:00+00,-75.07208139012467,40.00265734117551
1054590,3314 MESSINA WAY,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE (NTE 38FT IN HEIGHT) REAR DECK AT THIRD FLOOR FOR A SINGLE FAMILY DWELLING WITH ACCESSORY PARKING GARAGE FOR (1) CAR ACCESSED BY A SHARED DRIVEWAY.,2020-10-15 17:54:03+00,-75.19074239040583,39.910506660717594
1030941,2011 N RANDOLPH ST,"New construction, addition, GFA change",PERMIT FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH CELLAR ROOF DECK WITH PILOT HOUSE AND FRONT BAY WINDOW AT SECOND AND THIRD FLOOR (SIZE AND LOCATION AS SHOWN ON THE PLAN) FOR USE AS TWO (2) FAMILY HOUSEHOLD LIVING WITH ONE (1) ACCESSORY OFF- STREET SURFACE PARKING SPACE.,2020-12-29 15:42:15+00,-75.1431134801575,39.98188095098428
1053437,650 N 36TH ST,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED STRUCTURE (MAX. 38' HIGH) WITH CELLAR AND ROOF DECK ACCESSED BY A ROOF DECK ACCESS STRUCTURE (TO CONTAIN STAIRS & LANDING ONLY), FOR USE AS A TWO (2) FAMILY HOUSEHOLD LIVING, SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLAN.",2021-02-17 05:00:00+00,-75.19501010018867,39.96524268053955
PP-2025-006813,840 LEAGUE ST,New Construction or Additions,2- WC 2-LAV  2- SHOWER/TUB  1-KS  1-LS  1-HWH,2025-06-02 04:00:00+00,-75.15804031012428,39.9365995208843
ZP-2023-005830,1242 SOUTHAMPTON RD,"New construction, addition, GFA change","COMPLETE DEMOLITION (KEEP THE EXISTING SHED IN THE REAR YARD) AND NEW CONSTRUCTION OF AN DETACHED STRUCTURE. SIZE AND LOCATION AS PER APPROVED PLAN. 

AMENDMENT APPROVED AS OF 12/1/2023: FOR REDUCTION IN THE PREVIOUSLY APPROVED BUILDING COVERAGE OF THE DETACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN AMENDED PLAN.",2023-09-06 12:11:13+00,-75.0004996899084,40.122600100492214
PP-2023-001514,1740 WYLIE ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2022-012214,2024-02-28 05:00:00+00,-75.16582559017125,39.969597220911986
ZP-2024-009551,1412 S FALLON ST,"New construction, addition, GFA change","FOR NEW CONSTRUCTION OF AN ATTACHED BUILDING WITH CELLAR, ROOF DECK AND ROOF-DECK ACCESS STRUCTURE.  SIZE AND LOCATION PER APPROVED PLAN.",2024-11-19 18:53:24+00,-75.21150874958981,39.9410725812108
ZP-2025-003710,2121 DELANCEY PL,"New construction, addition, GFA change","FOR THE ERECTION OF A ROOF DECK ON AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN ON THE APPLICATION/PLANS. FOR NO CHANGE IN HEIGHT, OR OCCUPIED AREA.",2025-05-15 20:52:55+00,-75.17749226974924,39.947839660989246
PP-2022-000571,2108 E WILLIAM ST,New Construction or Additions,"Installation of the 1"" water service pipe, House drain curb trap and FAI.

Installation of all interior supply and Drain/Waste/Vent pipe to the listed fixtures per the 2018 Philadelphia Plumbing Code. Sizes and locations per plans.",2022-02-16 05:00:00+00,-75.11731629955045,39.98803807127946
ZP-2021-014830,1812 N MARSHALL ST,"New construction, addition, GFA change"," FOR THE ERECTION OF AN ATTACHED STRUCTURE( NTE 38' HIGH); ROOF DECK ACCESSED BY A PILOTHOUSE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION",2021-12-02 20:24:13+00,-75.14586669991317,39.97917482121105
